,Unnamed: 0,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,achievement_count,kudos_count,comment_count,athlete_count,photo_count,private,visibility,flagged,start_latlng,end_latlng,average_speed,max_speed,elev_high,elev_low,upload_id,upload_id_str,external_id,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_temp,start_time,map.polyline
1,1,2,Sortie vélo le matin,9054.7,1499,1678,60.0,Ride,Ride,8265680283,2022-12-19,2022-12-19 08:50:09+00:00,(GMT+01:00) Europe/Paris,0,2,0,1,0,False,everyone,False,"[50.64573582261801, 3.0755004845559597]","[50.70982050150633, 3.1410759687423706]",21.747600000000002,42.12,45.8,11.2,8859353625.0,8859353625.0,garmin_ping_251606892502,0,0,False,45535233,1,a8265680283,ooctHmpxQCk@aC{@gAs@{AsAs@u@cA]QEPAc@_AuEgI{@aB{@oAo@oA}DkGuFeJ}AoCWo@yAwB_@s@Qq@MQ{AqCaAcAu@uAkEcHwBwDw@aAsGkKIYYo@a@w@_A}B_K_Xs@aBWy@SSC@_@^GIYu@q@oAc@c@s@YiAIOIKy@GG[MwB]qI}AaBWmAYmBe@_Bm@wB_AqBcAkBkAyF{E{DsE}AuB_IuKyBgCYs@gCkD}BsCqAiBc@[a@CEEiGmIeGuI}@gAiA_B_AiAQa@EMMcAEOYe@oKeO_C{C_BgCgAaBiCgDoD}EeFmH{CcEcD}EiDmFeAyAc@u@_GiIwAgBsF}H_E{EoDmDeA_AsAwAmAuAcAu@aAaA_Ai@cA[aAWoC{@w@_@aAi@YUiAoAsA}AmDwGGG[Gi@BMGoAmCeF}JUEqAtAuEtFy@|@,2,4.0,08:50:09,"[(50.64968, 3.07991), (50.6497, 3.08013), (50.65035, 3.08043), (50.65071, 3.08069), (50.65117, 3.08111), (50.65143, 3.08138), (50.65177, 3.08153), (50.65186, 3.08156), (50.65177, 3.08157), (50.65195, 3.08189), (50.65302, 3.08353), (50.65332, 3.08402), (50.65362, 3.08442), (50.65386, 3.08482), (50.65481, 3.08616), (50.65604, 3.08795), (50.65651, 3.08867), (50.65663, 3.08891), (50.65708, 3.08951), (50.65724, 3.08977), (50.65733, 3.09002), (50.6574, 3.09011), (50.65786, 3.09084), (50.65819, 3.09118), (50.65846, 3.09161), (50.65948, 3.09307), (50.66008, 3.09399), (50.66036, 3.09432), (50.66174, 3.0963), (50.66179, 3.09643), (50.66192, 3.09667), (50.66209, 3.09695), (50.66241, 3.09758), (50.66433, 3.10158), (50.66459, 3.10207), (50.66471, 3.10236), (50.66481, 3.10246), (50.66483, 3.10245), (50.66499, 3.10229), (50.66503, 3.10234), (50.66516, 3.10261), (50.66541, 3.10301), (50.66559, 3.10319), (50.66585, 3.10332), (50.66622, 3.10337), (50.6663, 3.10342), (50.66636, 3.10371), (50.6664, 3.10375), (50.66654, 3.10382), (50.66714, 3.10397), (50.66883, 3.10444), (50.66932, 3.10456), (50.66971, 3.10469), (50.67026, 3.10488), (50.67074, 3.10511), (50.67134, 3.10543), (50.67191, 3.10577), (50.67245, 3.10615), (50.6737, 3.10725), (50.67464, 3.10831), (50.67511, 3.1089), (50.67671, 3.11093), (50.67732, 3.11161), (50.67745, 3.11187), (50.67813, 3.11273), (50.67876, 3.11347), (50.67917, 3.114), (50.67935, 3.11414), (50.67952, 3.11416), (50.67955, 3.11419), (50.68088, 3.11586), (50.68219, 3.11757), (50.6825, 3.11793), (50.68287, 3.11841), (50.68319, 3.11878), (50.68328, 3.11895), (50.68331, 3.11902), (50.68338, 3.11936), (50.68341, 3.11944), (50.68354, 3.11963), (50.68554, 3.12222), (50.68618, 3.123), (50.68666, 3.12368), (50.68702, 3.12417), (50.68771, 3.12501), (50.68859, 3.12612), (50.68974, 3.12763), (50.69052, 3.12861), (50.69134, 3.12972), (50.69219, 3.13091), (50.69254, 3.13136), (50.69272, 3.13163), (50.694, 3.13328), (50.69444, 3.1338), (50.69566, 3.13539), (50.69662, 3.13649), (50.6975, 3.13736), (50.69785, 3.13768), (50.69827, 3.13812), (50.69866, 3.13855), (50.699, 3.13882), (50.69933, 3.13915), (50.69965, 3.13936), (50.69999, 3.1395), (50.70032, 3.13962), (50.70104, 3.13992), (50.70132, 3.14008), (50.70165, 3.14029), (50.70178, 3.1404), (50.70215, 3.1408), (50.70257, 3.14127), (50.70344, 3.14267), (50.70348, 3.14271), (50.70362, 3.14275), (50.70383, 3.14273), (50.7039, 3.14277), (50.7043, 3.14348), (50.70545, 3.14539), (50.70556, 3.14542), (50.70597, 3.14499), (50.70704, 3.14376), (50.70733, 3.14345)]"
2,2,2,Course à pied du midi,13260.6,4501,4600,19.5,Run,Run,8258145954,2022-12-17,2022-12-17 11:11:27+00:00,(GMT+01:00) Europe/Paris,38,5,0,2,0,False,everyone,False,"[50.647371131926775, 3.061606138944626]","[50.64743399620056, 3.060714891180396]",10.6056,33.0624,24.2,17.0,8850734925.0,8850734925.0,a86c364d-6a98-40b2-bbb1-f9fa59d98b0a-activity.fit,21,0,False,45535233,1,a8258145954,}zbtH{zsQL\JpAXx@Lr@Fz@PjABdAX`@JbAPp@Dn@Ij@FTGl@BNRV\bAp@vA@v@Tz@NzAf@lABNe@b@Qp@QPQ^]ZyAfBa@x@eAv@UJm@r@iA^k@Xo@Fi@CuA^m@@m@UGBS`@g@j@ARVbBbAzAf@~AXd@RbAGE?QECAMIQCc@g@sBa@eAJc@_AuCUe@SSmAe@]qAk@kAk@a@i@aBoAeD}@oBcAgBk@cBy@uA}@{@gAwA[W]Ge@e@qEoGOGg@LGWF_CIoEL}@PIRJ\b@ZfCD`ALZl@Ff@jAzCfEPx@tApBl@p@VLTCVJzAbC`BdDzDrI`@dB|B|Fd@z@PPh@Rd@b@Lp@\dA|@|BVb@VfAd@rAJRrAvDz@jBfAxCt@~BfArChBnEfAtBD`@DJb@LNL`ApAVPp@|@`BfAlBn@dCj@nBLpEIx@^VMNo@K}@@[LcALc@hBeB\g@n@m@b@k@lAiDn@eCRG\oB`@_B`@eCRmBF}BKmACiB]{Da@qDGaBScB[oBK{Aw@kDe@yCMEMHGt@LhA?bALfD?j@CPMJ_DPy@XcAHWJBZPl@X\`@URF^Ep@JT\CrB_@zDGNCxBJxCX|BVlCTpA@b@I^s@JqA?yAPWN_@h@SPiAR]Rk@l@oBdCSPQ@KIK]eAyGm@yBe@mAo@cAqC}CSu@?[H[dDsEt@uBV}@bA{IH[PMRAZLf@j@JAJHLEE?Lf@~@lAv@h@n@T\FlBGXFh@GxALRPHd@AROj@c@rEIlDHlCTrAn@nF@j@CPIJMBsB?sAJm@b@]`@a@Po@Hi@ZwCtDSLUAGKG]kAqHs@eCk@gAkDqDO_@CQBk@JYn@u@~@_Bb@g@l@iAFC`@iBPoAFu@AGKKw@Fd@BTCHIJ[ViCv@iAPG\PfBtB`BpAhAVfFAZHLTDp@s@bHExCBz@CRF~@ZdBp@~EG`@QR[NgC@_AP[TQZUPaAJa@ToCtDSLQ?Uo@@SAYSmAa@kBg@iB{AwCaAmAg@c@oA{AGk@?]J[bB_CL_@W{Bg@uBIOOEIKMe@]u@gAcA}AkByBsCWg@BQdAeA`AsAp@kAh@i@xAuBLMHAITgBfB}ApBQGc@eAKe@@aAIg@?i@Gg@[kAkAcFi@gDs@mCm@aD,2,,11:11:27,"[(50.64639, 3.05598), (50.64632, 3.05583), (50.64626, 3.05542), (50.64613, 3.05513), (50.64606, 3.05487), (50.64602, 3.05457), (50.64593, 3.05419), (50.64591, 3.05384), (50.64578, 3.05367), (50.64572, 3.05333), (50.64563, 3.05308), (50.6456, 3.05284), (50.64565, 3.05262), (50.64561, 3.05251), (50.64565, 3.05228), (50.64563, 3.0522), (50.64553, 3.05208), (50.64538, 3.05174), (50.64513, 3.0513), (50.64512, 3.05102), (50.64501, 3.05072), (50.64493, 3.05026), (50.64473, 3.04987), (50.64471, 3.04979), (50.6449, 3.04961), (50.64499, 3.04936), (50.64508, 3.04927), (50.64517, 3.04911), (50.64532, 3.04897), (50.64577, 3.04845), (50.64594, 3.04816), (50.64629, 3.04788), (50.6464, 3.04782), (50.64663, 3.04756), (50.647, 3.0474), (50.64722, 3.04727), (50.64746, 3.04723), (50.64767, 3.04725), (50.6481, 3.04709), (50.64833, 3.04708), (50.64856, 3.04719), (50.6486, 3.04717), (50.6487, 3.047), (50.6489, 3.04678), (50.64891, 3.04668), (50.64879, 3.04618), (50.64845, 3.04572), (50.64825, 3.04524), (50.64812, 3.04505), (50.64802, 3.04471), (50.64806, 3.04474), (50.64806, 3.04483), (50.64809, 3.04485), (50.6481, 3.04492), (50.64815, 3.04501), (50.64817, 3.04519), (50.64837, 3.04577), (50.64854, 3.04612), (50.64848, 3.0463), (50.6488, 3.04705), (50.64891, 3.04724), (50.64901, 3.04734), (50.6494, 3.04753), (50.64955, 3.04794), (50.64977, 3.04832), (50.64999, 3.04849), (50.6502, 3.04898), (50.6506, 3.04981), (50.65091, 3.05037), (50.65125, 3.05089), (50.65147, 3.05139), (50.65176, 3.05182), (50.65207, 3.05212), (50.65243, 3.05256), (50.65257, 3.05268), (50.65272, 3.05272), (50.65291, 3.05291), (50.65396, 3.05427), (50.65404, 3.05431), (50.65424, 3.05424), (50.65428, 3.05436), (50.65424, 3.055), (50.65429, 3.05604), (50.65422, 3.05635), (50.65413, 3.0564), (50.65403, 3.05634), (50.65388, 3.05616), (50.65374, 3.05548), (50.65371, 3.05515), (50.65364, 3.05501), (50.65341, 3.05497), (50.65321, 3.05459), (50.65243, 3.05359), (50.65234, 3.0533), (50.65191, 3.05273), (50.65168, 3.05248), (50.65156, 3.05241), (50.65145, 3.05243), (50.65133, 3.05237), (50.65087, 3.05171), (50.65038, 3.05088), (50.64944, 3.04918), (50.64927, 3.04867), (50.64864, 3.0474), (50.64845, 3.0471), (50.64836, 3.04701), (50.64815, 3.04691), (50.64796, 3.04673), (50.64789, 3.04648), (50.64774, 3.04613), (50.64743, 3.0455), (50.64731, 3.04532), (50.64719, 3.04496), (50.647, 3.04454), (50.64694, 3.04444), (50.64652, 3.04352), (50.64622, 3.04298), (50.64586, 3.04221), (50.64559, 3.04157), (50.64523, 3.04083), (50.6447, 3.03979), (50.64434, 3.0392), (50.64431, 3.03903), (50.64428, 3.03897), (50.6441, 3.0389), (50.64402, 3.03883), (50.64369, 3.03842), (50.64357, 3.03833), (50.64332, 3.03802), (50.64283, 3.03766), (50.64228, 3.03742), (50.64161, 3.0372), (50.64105, 3.03713), (50.64, 3.03718), (50.63971, 3.03702), (50.63959, 3.03709), (50.63951, 3.03733), (50.63957, 3.03764), (50.63956, 3.03778), (50.63949, 3.03812), (50.63942, 3.0383), (50.63889, 3.03881), (50.63874, 3.03901), (50.6385, 3.03924), (50.63832, 3.03946), (50.63793, 3.04031), (50.63769, 3.04098), (50.63759, 3.04102), (50.63744, 3.04158), (50.63727, 3.04206), (50.6371, 3.04273), (50.637, 3.04328), (50.63696, 3.04391), (50.63702, 3.0443), (50.63704, 3.04483), (50.63719, 3.04577), (50.63736, 3.04666), (50.6374, 3.04715), (50.6375, 3.04765), (50.63764, 3.04821), (50.6377, 3.04867), (50.63798, 3.04953), (50.63817, 3.0503), (50.63824, 3.05033), (50.63831, 3.05028), (50.63835, 3.05001), (50.63828, 3.04964), (50.63828, 3.0493), (50.63821, 3.04846), (50.63821, 3.04824), (50.63823, 3.04815), (50.6383, 3.04809), (50.6391, 3.048), (50.63939, 3.04787), (50.63973, 3.04782), (50.63985, 3.04776), (50.63983, 3.04762), (50.63974, 3.04739), (50.63961, 3.04724), (50.63944, 3.04735), (50.63934, 3.04731), (50.63918, 3.04734), (50.63893, 3.04728), (50.63882, 3.04713), (50.63884, 3.04655), (50.639, 3.04561), (50.63904, 3.04553), (50.63906, 3.04492), (50.639, 3.04415), (50.63887, 3.04352), (50.63875, 3.04281), (50.63864, 3.0424), (50.63863, 3.04222), (50.63868, 3.04206), (50.63894, 3.042), (50.63935, 3.042), (50.6398, 3.04191), (50.63992, 3.04183), (50.64008, 3.04162), (50.64018, 3.04153), (50.64055, 3.04143), (50.6407, 3.04133), (50.64092, 3.0411), (50.64148, 3.04043), (50.64158, 3.04034), (50.64167, 3.04033), (50.64173, 3.04038), (50.64179, 3.04053), (50.64214, 3.04194), (50.64237, 3.04255), (50.64256, 3.04294), (50.6428, 3.04328), (50.64353, 3.04407), (50.64363, 3.04434), (50.64363, 3.04448), (50.64358, 3.04462), (50.64275, 3.04568), (50.64248, 3.04627), (50.64236, 3.04658), (50.64202, 3.04832), (50.64197, 3.04846), (50.64188, 3.04853), (50.64178, 3.04854), (50.64164, 3.04847), (50.64144, 3.04825), (50.64138, 3.04826), (50.64132, 3.04821), (50.64125, 3.04824), (50.64128, 3.04824), (50.64121, 3.04804), (50.64089, 3.04765), (50.64061, 3.04744), (50.64037, 3.04733), (50.64022, 3.04729), (50.63967, 3.04733), (50.63954, 3.04729), (50.63933, 3.04733), (50.63888, 3.04726), (50.63878, 3.04717), (50.63873, 3.04698), (50.63874, 3.04688), (50.63882, 3.04666), (50.639, 3.0456), (50.63905, 3.04473), (50.639, 3.04402), (50.63889, 3.0436), (50.63865, 3.0424), (50.63864, 3.04218), (50.63866, 3.04209), (50.63871, 3.04203), (50.63878, 3.04201), (50.63936, 3.04201), (50.63978, 3.04195), (50.64001, 3.04177), (50.64016, 3.0416), (50.64033, 3.04151), (50.64057, 3.04146), (50.64078, 3.04132), (50.64154, 3.04041), (50.64164, 3.04034), (50.64175, 3.04035), (50.64179, 3.04041), (50.64183, 3.04056), (50.64221, 3.04209), (50.64247, 3.04276), (50.64269, 3.04312), (50.64355, 3.04401), (50.64363, 3.04417), (50.64365, 3.04426), (50.64363, 3.04448), (50.64357, 3.04461), (50.64333, 3.04488), (50.64301, 3.04536), (50.64283, 3.04556), (50.6426, 3.04593), (50.64256, 3.04595), (50.64239, 3.04648), (50.6423, 3.04688), (50.64226, 3.04715), (50.64227, 3.04719), (50.64233, 3.04725), (50.64261, 3.04721), (50.64242, 3.04719), (50.64231, 3.04721), (50.64226, 3.04726), (50.6422, 3.0474), (50.64208, 3.04809), (50.6418, 3.04846), (50.64171, 3.0485), (50.64156, 3.04841), (50.64104, 3.04782), (50.64055, 3.04741), (50.64018, 3.04729), (50.63902, 3.0473), (50.63888, 3.04725), (50.63881, 3.04714), (50.63878, 3.04689), (50.63904, 3.04543), (50.63907, 3.04466), (50.63905, 3.04436), (50.63907, 3.04426), (50.63903, 3.04394), (50.63889, 3.04343), (50.63864, 3.04231), (50.63868, 3.04214), (50.63877, 3.04204), (50.63891, 3.04196), (50.63959, 3.04195), (50.63991, 3.04186), (50.64005, 3.04175), (50.64014, 3.04161), (50.64025, 3.04152), (50.64058, 3.04146), (50.64075, 3.04135), (50.64147, 3.04044), (50.64157, 3.04037), (50.64166, 3.04037), (50.64177, 3.04061), (50.64176, 3.04071), (50.64177, 3.04084), (50.64187, 3.04123), (50.64204, 3.04177), (50.64224, 3.0423), (50.6427, 3.04306), (50.64303, 3.04345), (50.64323, 3.04363), (50.64363, 3.04409), (50.64367, 3.04431), (50.64367, 3.04446), (50.64361, 3.0446), (50.64311, 3.04524), (50.64304, 3.0454), (50.64316, 3.04602), (50.64336, 3.04661), (50.64341, 3.04669), (50.64349, 3.04672), (50.64354, 3.04678), (50.64361, 3.04697), (50.64376, 3.04724), (50.64412, 3.04758), (50.64459, 3.04812), (50.6452, 3.04886), (50.64532, 3.04906), (50.6453, 3.04915), (50.64495, 3.0495), (50.64462, 3.04992), (50.64437, 3.0503), (50.64416, 3.05051), (50.64371, 3.0511), (50.64364, 3.05117), (50.64359, 3.05118), (50.64364, 3.05107), (50.64416, 3.05055), (50.64463, 3.04998), (50.64472, 3.05002), (50.6449, 3.05037), (50.64496, 3.05056), (50.64495, 3.05089), (50.645, 3.05109), (50.645, 3.0513), (50.64504, 3.0515), (50.64518, 3.05188), (50.64556, 3.05302), (50.64577, 3.05386), (50.64603, 3.05457), (50.64626, 3.05538)]"
3,3,2,Sortie vélo en soirée,9559.5,1341,1341,34.0,Ride,Ride,8255711991,2022-12-16,2022-12-16 18:04:05+00:00,(GMT+01:00) Europe/Paris,0,2,0,2,0,False,everyone,False,"[50.708078406751156, 3.142487732693553]","[50.64094531349838, 3.0678804963827133]",25.6644,37.3104,4.0,-33.4,8847991475.0,8847991475.0,garmin_ping_251277895321,0,0,False,45535233,1,a8255711991,}mntHmheRVWHAJBDDHNfDlHhBvDTXjAxB|AjDhApBl@l@`Ah@|@r@hBbA|@\dCv@VP~Ah@\DFBXVx@|@tDtDhG~F~DzEbFdH`FnHfAfB`EnFdE~FhElGvJdNxClE`AnA\j@bHvJ~EhHdDfExAdCbL~OhAfBbC|CxArB`AvAdBbChAxAlEbGlLdO`CbDtB`CbBfBjEhDvCjB~BlA~DxAtEhAjB\xCb@fEv@fDb@pA\JFj@j@h@jAjAdDrBjFnAnDjFhN|@|BZl@nBhDjAlBTf@v@v@~BfElApB`DtEv@zAzAbCj@x@rC|Ef@p@l@`AlCrE`AlAr@`AfChElE~GtEjItArBpAtBv@z@`Az@z@fAh@f@XHjAj@nAdAl@l@t@|@l@h@R^r@n@x@fA\j@`@d@rBnCvArAfCpCdAx@^h@Nn@Zl@bBjBjA~AlKjK,2,0.0,18:04:05,"[(50.70575, 3.14519), (50.70563, 3.14531), (50.70558, 3.14532), (50.70552, 3.1453), (50.70549, 3.14527), (50.70544, 3.14519), (50.7046, 3.14368), (50.70407, 3.14276), (50.70396, 3.14263), (50.70358, 3.14202), (50.70311, 3.14116), (50.70274, 3.14059), (50.70251, 3.14036), (50.70218, 3.14015), (50.70187, 3.13989), (50.70134, 3.13955), (50.70103, 3.1394), (50.70036, 3.13912), (50.70024, 3.13903), (50.69976, 3.13882), (50.69961, 3.13879), (50.69957, 3.13877), (50.69944, 3.13865), (50.69915, 3.13834), (50.69824, 3.13743), (50.69691, 3.13615), (50.69595, 3.13505), (50.69481, 3.13358), (50.69368, 3.13206), (50.69332, 3.13154), (50.69235, 3.13034), (50.69136, 3.12906), (50.69035, 3.12771), (50.68847, 3.12528), (50.6877, 3.12425), (50.68737, 3.12385), (50.68722, 3.12363), (50.68576, 3.12175), (50.68464, 3.12026), (50.68381, 3.11926), (50.68336, 3.11859), (50.68126, 3.11587), (50.68089, 3.11535), (50.68023, 3.11456), (50.67978, 3.11398), (50.67945, 3.11354), (50.67894, 3.11288), (50.67857, 3.11243), (50.67754, 3.11113), (50.67539, 3.10854), (50.67474, 3.10772), (50.67415, 3.10707), (50.67365, 3.10655), (50.67263, 3.1057), (50.67187, 3.10516), (50.67123, 3.10477), (50.67027, 3.10432), (50.6692, 3.10395), (50.66866, 3.1038), (50.66789, 3.10362), (50.66689, 3.10334), (50.66605, 3.10316), (50.66564, 3.10301), (50.66558, 3.10297), (50.66536, 3.10275), (50.66515, 3.10237), (50.66477, 3.10154), (50.66419, 3.10036), (50.66379, 3.09948), (50.66261, 3.09703), (50.6623, 3.0964), (50.66216, 3.09617), (50.6616, 3.09532), (50.66122, 3.09477), (50.66111, 3.09457), (50.66083, 3.09429), (50.66019, 3.09329), (50.6598, 3.09272), (50.65899, 3.09165), (50.65871, 3.09119), (50.65825, 3.09053), (50.65803, 3.09024), (50.65729, 3.08913), (50.65709, 3.08888), (50.65686, 3.08855), (50.65615, 3.08749), (50.65582, 3.0871), (50.65556, 3.08677), (50.65488, 3.08576), (50.65385, 3.08432), (50.65278, 3.08266), (50.65235, 3.08208), (50.65194, 3.08149), (50.65166, 3.08119), (50.65133, 3.08089), (50.65103, 3.08053), (50.65082, 3.08033), (50.65069, 3.08028), (50.65031, 3.08006), (50.64991, 3.07971), (50.64968, 3.07948), (50.64941, 3.07917), (50.64918, 3.07896), (50.64908, 3.0788), (50.64882, 3.07856), (50.64853, 3.0782), (50.64838, 3.07798), (50.64821, 3.07779), (50.64763, 3.07707), (50.64719, 3.07665), (50.64651, 3.07592), (50.64616, 3.07563), (50.646, 3.07542), (50.64592, 3.07518), (50.64578, 3.07495), (50.64528, 3.07441), (50.6449, 3.07393), (50.64291, 3.07195)]"
4,4,2,Sortie vélo le matin,9354.6,1601,1834,45.0,Ride,Ride,8255636461,2022-12-16,2022-12-16 08:11:59+00:00,(GMT+01:00) Europe/Paris,0,2,0,2,0,False,everyone,False,"[50.643630204722285, 3.0725128389894962]","[50.709802312776446, 3.1410815846174955]",21.0348,30.042,39.2,4.4,8847905784.0,8847905784.0,garmin_ping_251275667669,0,0,False,45535233,1,a8255636461,}}btHy|wQ_DiD{BoBa@g@aA_Aa@m@{@{@a@i@eCqCoAoA{AkBwBoBcFuHqAsBuDmGiFkIqEwHi@qAMIy@kA_A{AIe@IO_@U_BcCi@o@}@wAuDmGwCuEUa@K[qHuLuAiD]u@qAeD_C}GmD_Ji@mASm@Mi@KYOGSJSREA]gAOYw@aA_Ag@m@M_@CEo@EKGEcE_AyKmBoAYiBi@aBq@{DgBwCaBoFoEcDsDk@q@wF}HmEcGkB}BuDkFg@c@gCmDU@OEEEYe@gCcDcCeDkDyEeA_BoE_GKYQiA_@s@{CkEoB}CkJwMcC_DgBmCmFoHq@gAgJqMyFqI}T_[u@}@eAeAiHmHwBcCs@{@g@e@aAs@m@[]M{EuAu@Yo@a@s@e@sAgA]]i@m@e@o@cAkBoAoCWOi@Bg@MoBgEkDyG_@_Ac@h@kDrDcDvD,2,-3.0,08:11:59,"[(50.64687, 3.07677), (50.64767, 3.07762), (50.64829, 3.07818), (50.64846, 3.07838), (50.64879, 3.0787), (50.64896, 3.07893), (50.64926, 3.07923), (50.64943, 3.07944), (50.6501, 3.08017), (50.6505, 3.08057), (50.65096, 3.08111), (50.65156, 3.08167), (50.6527, 3.08322), (50.65311, 3.0838), (50.65402, 3.08515), (50.65519, 3.08681), (50.65624, 3.08837), (50.65645, 3.08878), (50.65652, 3.08883), (50.65681, 3.08921), (50.65713, 3.08967), (50.65718, 3.08986), (50.65723, 3.08994), (50.65739, 3.09005), (50.65787, 3.09071), (50.65808, 3.09095), (50.65839, 3.09139), (50.6593, 3.09274), (50.66006, 3.09381), (50.66017, 3.09398), (50.66023, 3.09412), (50.66176, 3.09631), (50.66219, 3.09716), (50.66234, 3.09743), (50.66275, 3.09826), (50.66339, 3.09969), (50.66426, 3.10145), (50.66447, 3.10184), (50.66457, 3.10207), (50.66464, 3.10228), (50.6647, 3.10241), (50.66478, 3.10245), (50.66488, 3.10239), (50.66498, 3.10229), (50.66501, 3.1023), (50.66516, 3.10266), (50.66524, 3.10279), (50.66552, 3.10312), (50.66584, 3.10332), (50.66607, 3.10339), (50.66623, 3.10341), (50.66626, 3.10365), (50.66629, 3.10371), (50.66633, 3.10374), (50.66731, 3.10406), (50.66936, 3.10461), (50.66976, 3.10474), (50.67029, 3.10495), (50.67078, 3.1052), (50.67172, 3.10572), (50.67248, 3.10621), (50.67368, 3.10725), (50.6745, 3.10815), (50.67472, 3.1084), (50.67596, 3.10999), (50.67699, 3.11129), (50.67753, 3.11192), (50.67844, 3.1131), (50.67864, 3.11328), (50.67932, 3.11415), (50.67943, 3.11414), (50.67951, 3.11417), (50.67954, 3.1142), (50.67967, 3.11439), (50.68035, 3.11521), (50.68101, 3.11604), (50.68187, 3.11713), (50.68222, 3.11761), (50.68326, 3.11889), (50.68332, 3.11902), (50.68341, 3.11939), (50.68357, 3.11965), (50.68435, 3.12067), (50.68491, 3.12146), (50.68673, 3.12382), (50.68739, 3.12462), (50.68791, 3.12533), (50.6891, 3.12685), (50.68935, 3.12721), (50.69115, 3.12954), (50.6924, 3.13123), (50.69591, 3.13571), (50.69618, 3.13602), (50.69653, 3.13637), (50.69802, 3.13788), (50.69862, 3.13854), (50.69888, 3.13884), (50.69908, 3.13903), (50.69941, 3.13929), (50.69964, 3.13943), (50.69979, 3.1395), (50.70089, 3.13993), (50.70116, 3.14006), (50.7014, 3.14023), (50.70166, 3.14042), (50.70208, 3.14078), (50.70223, 3.14093), (50.70244, 3.14116), (50.70263, 3.1414), (50.70297, 3.14194), (50.70337, 3.14266), (50.70349, 3.14274), (50.7037, 3.14272), (50.7039, 3.14279), (50.70446, 3.14379), (50.70532, 3.1452), (50.70548, 3.14552), (50.70566, 3.14531), (50.70652, 3.14441), (50.70734, 3.14349)]"
