,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_temp
0,2,Course à pied du midi,9186.6,2997,3017,47.4,Run,Run,0.0,8270292739,2022-12-20T11:21:59Z,2022-12-20T12:21:59Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,[],[],3.065,5.272,False,False,False,35.6,32.4,8864513110.0,8864513110,f42d5736-f176-438a-933b-eb464713ad06-activity.fit,False,0,0,False,45535233,1,a8270292739,,2,
1,2,Sortie vélo le matin,9054.7,1499,1678,60.0,Ride,Ride,,8265680283,2022-12-19T07:50:09Z,2022-12-19T08:50:09Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,,"[50.64573582261801, 3.0755004845559597]","[50.70982050150633, 3.1410759687423706]",6.041,11.7,False,False,False,45.8,11.2,8859353625.0,8859353625,garmin_ping_251606892502,False,0,0,False,45535233,1,a8265680283,ooctHmpxQCk@aC{@gAs@{AsAs@u@cA]QEPAc@_AuEgI{@aB{@oAo@oA}DkGuFeJ}AoCWo@yAwB_@s@Qq@MQ{AqCaAcAu@uAkEcHwBwDw@aAsGkKIYYo@a@w@_A}B_K_Xs@aBWy@SSC@_@^GIYu@q@oAc@c@s@YiAIOIKy@GG[MwB]qI}AaBWmAYmBe@_Bm@wB_AqBcAkBkAyF{E{DsE}AuB_IuKyBgCYs@gCkD}BsCqAiBc@[a@CEEiGmIeGuI}@gAiA_B_AiAQa@EMMcAEOYe@oKeO_C{C_BgCgAaBiCgDoD}EeFmH{CcEcD}EiDmFeAyAc@u@_GiIwAgBsF}H_E{EoDmDeA_AsAwAmAuAcAu@aAaA_Ai@cA[aAWoC{@w@_@aAi@YUiAoAsA}AmDwGGG[Gi@BMGoAmCeF}JUEqAtAuEtFy@|@,2,4.0
2,2,Course à pied du midi,13260.6,4501,4600,19.5,Run,Run,0.0,8258145954,2022-12-17T10:11:27Z,2022-12-17T11:11:27Z,(GMT+01:00) Europe/Paris,3600.0,,,,38,5,0,2,0,False,False,False,False,everyone,False,,"[50.647371131926775, 3.061606138944626]","[50.64743399620056, 3.060714891180396]",2.946,9.184,False,False,False,24.2,17.0,8850734925.0,8850734925,a86c364d-6a98-40b2-bbb1-f9fa59d98b0a-activity.fit,False,21,0,False,45535233,1,a8258145954,}zbtH{zsQL\JpAXx@Lr@Fz@PjABdAX`@JbAPp@Dn@Ij@FTGl@BNRV\bAp@vA@v@Tz@NzAf@lABNe@b@Qp@QPQ^]ZyAfBa@x@eAv@UJm@r@iA^k@Xo@Fi@CuA^m@@m@UGBS`@g@j@ARVbBbAzAf@~AXd@RbAGE?QECAMIQCc@g@sBa@eAJc@_AuCUe@SSmAe@]qAk@kAk@a@i@aBoAeD}@oBcAgBk@cBy@uA}@{@gAwA[W]Ge@e@qEoGOGg@LGWF_CIoEL}@PIRJ\b@ZfCD`ALZl@Ff@jAzCfEPx@tApBl@p@VLTCVJzAbC`BdDzDrI`@dB|B|Fd@z@PPh@Rd@b@Lp@\dA|@|BVb@VfAd@rAJRrAvDz@jBfAxCt@~BfArChBnEfAtBD`@DJb@LNL`ApAVPp@|@`BfAlBn@dCj@nBLpEIx@^VMNo@K}@@[LcALc@hBeB\g@n@m@b@k@lAiDn@eCRG\oB`@_B`@eCRmBF}BKmACiB]{Da@qDGaBScB[oBK{Aw@kDe@yCMEMHGt@LhA?bALfD?j@CPMJ_DPy@XcAHWJBZPl@X\`@URF^Ep@JT\CrB_@zDGNCxBJxCX|BVlCTpA@b@I^s@JqA?yAPWN_@h@SPiAR]Rk@l@oBdCSPQ@KIK]eAyGm@yBe@mAo@cAqC}CSu@?[H[dDsEt@uBV}@bA{IH[PMRAZLf@j@JAJHLEE?Lf@~@lAv@h@n@T\FlBGXFh@GxALRPHd@AROj@c@rEIlDHlCTrAn@nF@j@CPIJMBsB?sAJm@b@]`@a@Po@Hi@ZwCtDSLUAGKG]kAqHs@eCk@gAkDqDO_@CQBk@JYn@u@~@_Bb@g@l@iAFC`@iBPoAFu@AGKKw@Fd@BTCHIJ[ViCv@iAPG\PfBtB`BpAhAVfFAZHLTDp@s@bHExCBz@CRF~@ZdBp@~EG`@QR[NgC@_AP[TQZUPaAJa@ToCtDSLQ?Uo@@SAYSmAa@kBg@iB{AwCaAmAg@c@oA{AGk@?]J[bB_CL_@W{Bg@uBIOOEIKMe@]u@gAcA}AkByBsCWg@BQdAeA`AsAp@kAh@i@xAuBLMHAITgBfB}ApBQGc@eAKe@@aAIg@?i@Gg@[kAkAcFi@gDs@mCm@aD,2,
3,2,Sortie vélo en soirée,9559.5,1341,1341,34.0,Ride,Ride,,8255711991,2022-12-16T17:04:05Z,2022-12-16T18:04:05Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,2,0,2,0,False,False,False,False,everyone,False,,"[50.708078406751156, 3.142487732693553]","[50.64094531349838, 3.0678804963827133]",7.129,10.364,False,False,False,4.0,-33.4,8847991475.0,8847991475,garmin_ping_251277895321,False,0,0,False,45535233,1,a8255711991,}mntHmheRVWHAJBDDHNfDlHhBvDTXjAxB|AjDhApBl@l@`Ah@|@r@hBbA|@\dCv@VP~Ah@\DFBXVx@|@tDtDhG~F~DzEbFdH`FnHfAfB`EnFdE~FhElGvJdNxClE`AnA\j@bHvJ~EhHdDfExAdCbL~OhAfBbC|CxArB`AvAdBbChAxAlEbGlLdO`CbDtB`CbBfBjEhDvCjB~BlA~DxAtEhAjB\xCb@fEv@fDb@pA\JFj@j@h@jAjAdDrBjFnAnDjFhN|@|BZl@nBhDjAlBTf@v@v@~BfElApB`DtEv@zAzAbCj@x@rC|Ef@p@l@`AlCrE`AlAr@`AfChElE~GtEjItArBpAtBv@z@`Az@z@fAh@f@XHjAj@nAdAl@l@t@|@l@h@R^r@n@x@fA\j@`@d@rBnCvArAfCpCdAx@^h@Nn@Zl@bBjBjA~AlKjK,2,0.0
4,2,Sortie vélo le matin,9354.6,1601,1834,45.0,Ride,Ride,,8255636461,2022-12-16T07:11:59Z,2022-12-16T08:11:59Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,2,0,2,0,False,False,False,False,everyone,False,,"[50.643630204722285, 3.0725128389894962]","[50.709802312776446, 3.1410815846174955]",5.843,8.345,False,False,False,39.2,4.4,8847905784.0,8847905784,garmin_ping_251275667669,False,0,0,False,45535233,1,a8255636461,}}btHy|wQ_DiD{BoBa@g@aA_Aa@m@{@{@a@i@eCqCoAoA{AkBwBoBcFuHqAsBuDmGiFkIqEwHi@qAMIy@kA_A{AIe@IO_@U_BcCi@o@}@wAuDmGwCuEUa@K[qHuLuAiD]u@qAeD_C}GmD_Ji@mASm@Mi@KYOGSJSREA]gAOYw@aA_Ag@m@M_@CEo@EKGEcE_AyKmBoAYiBi@aBq@{DgBwCaBoFoEcDsDk@q@wF}HmEcGkB}BuDkFg@c@gCmDU@OEEEYe@gCcDcCeDkDyEeA_BoE_GKYQiA_@s@{CkEoB}CkJwMcC_DgBmCmFoHq@gAgJqMyFqI}T_[u@}@eAeAiHmHwBcCs@{@g@e@aAs@m@[]M{EuAu@Yo@a@s@e@sAgA]]i@m@e@o@cAkBoAoCWOi@Bg@MoBgEkDyG_@_Ac@h@kDrDcDvD,2,-3.0
5,2,Sortie vélo dans l'après-midi,9759.8,1426,1456,31.0,Ride,Ride,,8248273250,2022-12-14T16:54:00Z,2022-12-14T17:54:00Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,,"[50.7095490116626, 3.1411928962916136]","[50.64087892882526, 3.0678310431540012]",6.844,10.763,False,False,False,59.2,21.4,8839656387.0,8839656387,garmin_ping_251025789518,False,0,0,False,45535233,1,a8248273250,avntHo_eRzFuG\]LARTpBrDjCjF\r@zBbE~@nBfAlB~AjBvAhAdB`A|@\bD`AnAd@xBfBfFjFhBtAtCxCjDfEtEpGdBnCJDj@bA~CvErAjBbBrBtFxHfK`O`BbClD|E|@xAtG`Jr@hA|FlIxBzCx@bAL^Z`@|BdDtAjBnCbEzE|GnB~B`@n@JT`CdDbAlAnD`FbK|MhEvFdEdFdB~AzDpCbBbAdB|@~BbApBp@bCl@rB^vA^jHfA~@JVHf@J`ALpA\p@d@Zf@\|@^n@~AvE|BhGrAdD|DzKn@`BnEpHTZRPv@pAVn@z@rAnAtBlC~D~G`L|B|DnAnBdCxDz@hAlAdB|@jA`AdBnA`CxB~DvGfK`@r@d@p@|AvAbBvAlDrD~@z@VPDPfA~@nCnChAnA|AhB~BfCvAfB|AjBx@jAjBxB|AxBzA|Ab@h@bFbF,2,0.0
6,2,Course à pied du midi,6137.4,2303,2311,25.6,Run,Run,0.0,8247725585,2022-12-14T11:21:55Z,2022-12-14T12:21:55Z,(GMT+01:00) Europe/Paris,3600.0,,,,1,3,0,2,0,False,False,False,False,everyone,False,,"[50.70949025452137, 3.1409861985594034]","[50.70977959781885, 3.140711858868599]",2.665,4.698,False,False,False,56.2,36.9,8839039895.0,8839039895,927c511c-3f06-4a2f-954b-d559c476334b-activity.fit,False,0,0,False,45535233,1,a8247725585,_vntH{_eRNSTIX_@l@i@b@s@\[rAgB^o@BMUa@q@_AeA_CYc@w@{AQWQ_@Uy@Sa@k@eAQUKU_@i@Wo@SSe@qAcA_BI[Ue@IYe@w@Uk@U_@M[Yk@e@eAo@cA_BuCmBwD]w@S][w@S]s@{@y@u@{@e@_@QWQaAi@i@UEE?OJi@FQHIT?NE~ACfAOR@z@E`AJ\Fl@DjATV@bAR~@N^LlEl@tA@f@MdAMd@K^[v@OXAl@MXKl@KR@XHf@CZ?vCPfAExAD^Cn@@b@D`@?bADn@Nd@ZR`@p@|APXf@fAd@l@Th@ZXHPPJDF`@|@RXlErFnAfBHHJDp@dAzAjBhAdBNJz@lALJVb@pA`BVd@n@|@^fAb@v@RX`@b@nAbB^p@x@fAN`@@NKvACx@YfB{AlDYlAEl@Qh@Sd@u@zAs@nBERg@~@Q`@k@zCSj@e@r@MJOTONS^wA|A]h@OLeApAMJC?MKGAAFk@v@{@w@k@]}@Yg@Sk@MyBs@m@Y}AcAaAw@e@i@y@eAi@}@cCwEy@oAcAcC_CsEm@eAg@gA[m@KKKBWNw@v@y@~@W\OZk@p@aAbA]Ri@r@,2,
7,2,Sortie vélo le matin,9828.0,1607,1622,55.0,Ride,Ride,,8248183049,2022-12-14T07:13:32Z,2022-12-14T08:13:32Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,,"[50.641109850257635, 3.067771615460515]","[50.70980281569064, 3.1410945765674114]",6.116,8.788,False,False,False,61.2,25.2,8839556241.0,8839556241,garmin_ping_251023397977,False,0,0,False,45535233,1,a8248183049,qebtH_`wQqBoBg@m@OUgB_BuD{CuAcCM[AIJ_ASc@c@_@q@u@w@o@_CaDuBsB[UsCkCo@q@}@kAuBsBcCkC}@}@}AsB{@{@_@o@GSyAqBg@k@cAyAiAkBmA{BwDcGyJePw@mAOIqAiBs@aBQI[]{@cBg@sAiCmDiEgGkAmBUc@U]GSYa@sAwBkCuE{AsCgAgCoDeJ_AmCwCwH}AyDK?GFMTIDKMWw@s@mAY[]UUIaBWCi@KQs@W}LyBwAYcCk@iDmAmEuBsBuAmBaBuAeA}A_BsBaC{AoBwB_DkBgCiAyAm@m@sB_DqEeG}@gAwBuCUIc@KGGyGcJaDuEgGmIUm@YwAa@s@eEwFiFwHyAmBiAgBwDiFq@gA_GcIwGqJwC{DuCuEoAiBa@w@m@{@mCmDyAuBsBiCk@_AeCoD{C_EoDuDiDaDwC}Cq@k@ISOOy@s@y@i@y@_@{DiA{@]o@]yAaA}AyAkAaBiAiBuAiC[Ec@@OEMQkH_OOO}BbCqFlG,2,-4.0
8,2,Sortie vélo en soirée,9632.6,1262,1937,21.0,Ride,Ride,,8244508913,2022-12-13T17:44:42Z,2022-12-13T18:44:42Z,(GMT+01:00) Europe/Paris,3600.0,,,,2,1,0,1,0,False,False,False,False,everyone,False,,"[50.70934608578682, 3.141016708686948]","[50.64092050306499, 3.0677918158471584]",7.633,18.964,False,False,False,61.8,24.0,8835446335.0,8835446335,garmin_ping_250900740984,False,0,0,False,45535233,1,a8244508913,_untHu`eRdCwCrByBLKLDd@r@`F`KdAhBFD^@^Fr@nAvA~C~@~A`BbB|BxAnCz@vCt@j@VrAz@hAbALPRNnLxL`CvCdCjDnC~DfE`GdD~Ep@x@HP\h@~RfYdGrI\^xBfDZVlIrLjDhFfCbD~J|NtDhFbAtAxDxEbDnErC`EbBvBVVHNrA`BlAdBhHtJ|D|EnBjBdAx@lDdC~A`AhB`Ar@\jBt@t@TfDx@tHnA~E`Af@HrALN?vAX\Zz@vBDTr@|ARr@nCrH`FrMnAtClErHt@`Bh@z@l@nA`BhC`@~@xBxDdFdI~BdE~BhDfBtCn@rAhRnZvAdC|HjKAHpAt@v@|@pDfDNVJVVXr@f@V\TL^^|@tAx@dAhBlBzFxGd@\dBfBWEIR?Pr@~@|AxBp@x@hAjAlAfAvBpBt@l@b@h@RT,2,6.0
9,2,Sortie vélo le matin,9729.8,1761,1971,51.0,Ride,Ride,,8242511513,2022-12-13T07:27:18Z,2022-12-13T08:27:18Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[50.64161913469434, 3.068136479705572]","[50.70979217067361, 3.1410962529480457]",5.525,8.962,False,False,False,57.4,20.8,8833218974.0,8833218974,garmin_ping_250843051533,False,0,0,False,45535233,1,a8242511513,{hbtHs`wQ_@m@q@s@CMW]o@m@eBsB]]}@gAg@y@uAcB?QJ[Cy@KOs@u@e@q@iAkAeBsBoAkA{CeDYW}@cASO_@?_@W}@{@}@gAw@cAaBiByAiByA_Bq@kAwDaGsA}ByLwRwBuDg@eAg@q@Me@[WiBuCWo@e@e@kCuE_BcCqHmL]s@[_@w@kAyCaFaC}EuAaDaCqGkEyLeBqESMC?]`@EIOk@k@oAy@u@o@UaAQIGIQ@KCYe@OyCa@wCm@_Fy@_Ba@sAY}Ai@uEoBoBgAaDuBq@q@[Uy@u@sAuA_BmB_BsB}@wAeF_Hy@iAyAeBqAyBwC_Ew@}@yB{C[WIEIHE@qHuJw@}@_B{BaBiCm@gAmAeBy@sAKm@Qg@sFwH}@uAaFeHiC{DeDiEcCkDuJcN[i@kBiCUc@k@{@yBuCaAyAeAsAM]Yc@cHyJ}AqBo@aAaDsEeBuBoDyDaD_DqE{EOKe@k@a@[iAo@cCy@{Bq@w@[gAi@{@m@WU_AcAm@{@gAqBcBwC_@\O@AC}BiEyC_Gg@qAk@gAE@k@v@eChC{AjB_AbA,2,-5.0
10,2,Sortie vélo en soirée,9371.3,1258,1299,26.0,Ride,Ride,,8240489053,2022-12-12T17:41:29Z,2022-12-12T18:41:29Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,3,0,2,0,False,False,False,False,everyone,False,,"[50.70693218149245, 3.143870998173952]","[50.64090868458152, 3.06778016500175]",7.449,11.433,False,False,False,51.8,14.2,8830981151.0,8830981151,garmin_ping_250768323342,False,0,0,False,45535233,1,a8240489053,sfntHk_eRvCdGb@l@rCbFnAfBdAhAxApAlAp@xAf@lCr@l@Tt@`@b@ZlHbHtBrBfCnChBvBvAjBbIbLjDnF~ExGdPrUrHjKdA`BjBbCpRvXfDzEfCfDfD|EzA|BjA~ArCnDlD`F^^dAtAtCbEdPfTdC|C`BlB~@z@fDdCdBfA|C`BvBz@bDbAvBd@rCf@N@xBVtB`@rBj@bBVrDjA|@bBDVXx@dCvGxBjGbAfCTt@rCvHpAdCjK|PlApB|AvB`BzC~C~EnAbCv@lAjA`BN\tApBzCbFfBnCnAvBnC~D`CzDhDhFf@~@Pb@pAbBxEdE|CdDfAnAf@h@H@Nf@r@z@~IvIp@h@pDdExE~Gr@j@xEnF~@|@bAz@,2,0.0
11,2,Course à pied du midi,6630.2,2149,2678,34.8,Run,Run,0.0,8239332286,2022-12-12T11:30:58Z,2022-12-12T12:30:58Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,4,0,1,0,False,False,False,False,everyone,False,,[],[],3.085,6.132,False,False,False,35.5,32.4,8829672569.0,8829672569,7660704b-ba20-42c7-a5cf-f1d0dbfbc66b-activity.fit,False,0,0,False,45535233,1,a8239332286,,2,
12,2,Sortie vélo le matin,7887.7,1253,1528,50.0,Ride,Ride,,8238693911,2022-12-12T06:56:32Z,2022-12-12T07:56:32Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,2,0,False,False,False,False,everyone,False,,"[50.654114708304405, 3.085283422842622]","[50.70977163501084, 3.1410818360745907]",6.295,9.146,False,False,False,78.2,43.4,8828946129.0,8828946129,garmin_ping_250711177519,False,0,0,False,45535233,1,a8238693911,}detHguzQOYOa@eDwF_DaFcDgGgEcHCKq@sA_DeIsCwGgE_M_@y@ECM@WXOCk@}Aa@q@k@c@s@]eAOAUKc@QKsA[{HmAsEw@wA_@cCu@mAi@yDoBsBqAuAkAyAiAeBaBmBwBsBoCiL{OgHmJyBuCAGCCWGG?YIkF_HoGeJgBoCeCcDC}@S_@y@oAq@y@aLaPcCsCe@o@e@cAu@gAy@cA_BgCsAeBgIyL_BsBwGqJyD{EsBaDkAeBkAwAcCiDuCmEmAaBmA{A_CgCgE{DyBaCmAcAgAy@c@W[MaF}Ao@WwAu@gA{@s@w@eAsAoDiGGCa@EQBWKiAgCgFcKGEYHeIrJ,2,-4.0
13,2,Sortie vélo dans l'après-midi,9708.9,1472,1544,27.0,Ride,Ride,,8228109978,2022-12-09T16:18:18Z,2022-12-09T17:18:18Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,,"[50.70975998416543, 3.1411802396178246]","[50.64095042645931, 3.0678515788167715]",6.596,10.706,False,False,False,58.6,21.6,8816932654.0,8816932654,garmin_ping_250370125403,False,0,0,False,45535233,1,a8228109978,uuntHu`eRv@_AhA_B~BcCHAFDf@x@~@vBrA~BzBbFhAhBlA`CpBjDnAzAv@p@lBdAdC`AdD|@`Aj@bBrAtEzE~AxAfBhBfBlBzBtCpElGr@hAl@t@TZZl@xA|BbDpEbBzBfGvI~FrI~C~ElG~IjCdDrBnClBrC`AlAzCpEhAxAzClEX\^j@tBtChAbB`EtFdBfCbBpBHB~@zAvDjFh@n@nGxIxBrCnBpCnGnIxAlBlDpDzEnD`Al@jBdAnB|@nDrAtDz@fHlA|Dt@p@Bz@Lp@Dt@Nl@\l@z@Lf@?J^f@n@pBv@lBh@hB|@fCjBhE~BjHzAvD`@d@h@v@z@tAbDbF`AjBZ\d@n@bB~ChClDh@bAJZf@|@t@hAvClFpE~G~ClF|BfDbA`Bj@dAj@t@tCpEpCtE~@lAd@v@|@`Bl@p@bArA`A~@|FpGdBhB~@p@`AfAfB|BbFfF`ChCt@`AVRRBJLVRhDvEn@j@v@~@pAjAnD~D,2,2.0
14,2,Black Pearl 🏴‍☠️🦜,8738.4,2975,2975,40.1,Run,Run,0.0,8227106572,2022-12-09T11:08:54Z,2022-12-09T12:08:54Z,(GMT+01:00) Europe/Paris,3600.0,,,,6,6,0,2,0,False,False,False,False,everyone,False,,"[50.709725534543395, 3.1408089213073254]","[50.70970583707094, 3.1407372560352087]",2.937,4.152,False,False,False,56.8,36.9,8815804595.0,8815804595,90866b4a-4b44-4332-8bd7-77d1abd16e1f-activity.fit,False,1,0,False,45535233,1,a8227106572,owntHe~dRvAwAfAwATQh@m@bAcAt@gABICO[s@UWu@mA[y@S[Uk@gAmB]i@o@sAy@{Aa@_As@oAM_@eAmBoAiC{CuFm@sAeAeBm@oAo@eAM]a@s@s@{Aq@iAo@u@UUa@Y]O[WsC{ACI?WRi@FGV@TCHBL?bACx@EbASb@?~Cf@x@HPH^@bAV`@@~@Ph@P\@`@Lt@Ld@AV@b@G\C^IP?p@KJENOXOr@Kj@O^G`@M^CP?TH^AlBJ`A?fABt@EZ@rCRxBH\FZTb@t@Rr@Vr@fA~B`@p@^`@ZRNNTb@j@z@dArA~@rAh@l@dBbCbAjA`@r@~@lAR\^^j@x@JFt@fAvAbB`ArARZH`@PR\n@X^b@z@hAlALb@d@~@Z^PXDXC\A|AWdAShAi@z@Sj@OVQf@q@`D{@hBmA`DW^Up@e@rCO`@g@n@KRk@l@Yf@g@f@k@x@s@x@]j@a@`@WF_@XQHEA[W]_@k@]kAe@w@QOIeCu@c@SgAs@q@i@gBiBi@s@s@iAkBuDWa@q@oAi@oAo@oAEEMCOWGAECOi@k@oAw@wAo@yAIIg@VS\qA`Bk@h@w@~@{@v@iAxAWVCPDZ`@jA`@z@V\r@rAbAlAn@TLP?@KKUa@ICCDBTFN@RJTF`@Nd@RxAPn@Th@LXb@p@RTD@DAFDVj@b@n@\`@DLjBpCjA|BX^N\n@x@l@vAbAdBZ|A?FCRE@GE]Gg@SiAW{@OiACu@W{@M}BNe@FUHY@e@LMAOJSDiAJg@Ja@AWEiAKqABQDq@BYFk@BWJMAK@aALg@Pa@Xg@N_Ad@oA`@a@Xs@^eAp@q@XiBJc@CWE{Ae@m@MWFaADQE_@QWYyAyCCK@G`@]|BoCRYfAkAhCiD,2,
15,2,Sortie vélo le matin,9831.2,1587,1664,54.0,Ride,Ride,,8226419737,2022-12-09T07:09:20Z,2022-12-09T08:09:20Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,,"[50.64122820273042, 3.068007817491889]","[50.70977716706693, 3.141111424192786]",6.195,9.264,False,False,False,58.2,23.4,8815016479.0,8815016479,garmin_ping_250319605905,False,0,0,False,45535233,1,a8226419737,{fbtHg`wQ_AiA_@[kCuCoCmC_@[OU_@W{@mAKWNs@Ci@Ya@e@g@aBuBY]oAoAk@e@eAcA}@q@eBkBo@aAwCiDgBoDSM{@IyAsAi@m@[c@i@aAU[KE{AqBkDmFiB{B}AsBkB}CoEgHc@q@y@u@S]s@uAq@kA?QOk@s@}Aw@gAMUOa@KGQYeAyBa@m@k@c@a@s@_AsAiCwEsCkE{FoJEUaAoBECc@aAiAeCaDwHmAkCaC_Hs@aC_AeCGGc@l@A?k@yAi@{@_@Ya@ScBa@Em@WUcAUiFw@uGgAgCk@mA_@sBw@qDoB_BcAyEuDgAcA}AeBkDoEyAwBwDaFqBeCsAiBa@q@cDoE}@eAeB{Ba@g@SNOIoGsIsEsGsA_Bg@s@mBeD_@eBU]u@cAU_@eDyEmCsDuCgE_C{CMM]s@sBmCWq@o@u@{@kAYi@iBaCeHcK{AmBkF{HuAaBwByCsDuF_BsB{FkI_CyC{FcGgDeDa@e@wAwAsA_AcAg@k@SkA[oC}@kAm@iA_Ak@k@Y_@oEaHe@o@GE{@AGCsAqCeFuJMOGA]Z_CfC_EvE,2,-1.0
16,2,Sortie vélo en soirée,9698.9,1396,1425,34.0,Ride,Ride,,8224361281,2022-12-08T17:21:47Z,2022-12-08T18:21:47Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[50.7092072814703, 3.141111256554723]","[50.64088328741491, 3.0678580328822136]",6.948,11.954,False,False,False,51.6,14.6,8812302739.0,8812302739,garmin_ping_250246451729,False,0,0,False,45535233,1,a8224361281,_sntHybeRvB_Cx@cALMNB\h@z@dBpEnJbAfBjBnDdAdBr@~@xA|A|AfAzAv@rBn@bCn@dAd@b@XHHJDn@|@vA|AxGrGpBtBnDrEpQfWbBvB`CpDrNfSrApBfFnHvGdJdLfPZf@nC`ErD`FvHxKpDxEVd@hDnE`ExF`DhEzIjLbHtIlBfBb@T~CxBdBbA`ClAhDrApGxAdIpAlB^dCVpAVVN`@`@b@z@dAhChDxJ|@bCx@nBr@rB~ChId@~@pDdGhC~DRb@Z\lCvEZb@t@nAf@p@rAbCbAzAp@lA|DfGhCzDbAbBbApAlC~D~BlEhDbFtBzDjAdBnAxBd@l@fD|ClAnAfC`Cl@t@xApBjAjApD|D~KpKv@jAj@j@h@bAtAxBhA~@xAnBjAnAnB|Bv@l@,2,2.0
17,2,Sortie vélo le matin,9714.0,1492,1630,49.0,Ride,Ride,,8224361125,2022-12-08T07:28:28Z,2022-12-08T08:28:28Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[50.64130472950637, 3.0699028819799423]","[50.70978965610266, 3.1410818360745907]",6.511,10.327,False,False,False,61.2,25.6,8812302545.0,8812302545,garmin_ping_250246448185,False,0,0,False,45535233,1,a8224361125,knbtHijwQ}@}@yAo@mBaBUc@?]JO^}@Fi@Kc@k@i@]Si@OWOgC}B_CaCy@_@_Aq@w@s@u@}@[WAeAu@i@w@s@_BeBYc@uBqBeDkDI[yA_C{@sBiAaBqAaBeB_CyAwBkJeOqBmDyAuBy@uAWs@eBgDsCqDoAeBuA{BwBoCcDwFeEwGmBsE{F_OeEcLOYUWQLMEW{@s@kBo@o@i@OyAY[a@OMy@S{Ck@kFgAeC_@{DaAiC_AiAg@}BiAaBcAkBcB{BkBcBcB{BmCmHaKgBuBsBqCWg@gCeDyBoCmBqCOEQBKCeDqE{@eA_DqEwAaB{@gAm@o@k@aAyBaDQ]OiAa@y@aAoAoC}DsD_Fs@mAKIuAmB_EeGq@aAQOEO}@eAaG{IwCqEqCaEqCwDqEuGcDmEcA_BiGoIkDeFiAyA}AiBc@m@aCyB}@eAeAaAkAqAsAoAoA}@}@e@}DgAkBs@qAw@a@]uAsAo@s@s@kAyAcCu@wAqAQa@q@uEyIeA}BIC[RsCvCqDfE,2,0.0
18,2,Sortie vélo dans l'après-midi,9761.1,1429,1447,34.0,Ride,Ride,,8219932358,2022-12-07T16:45:11Z,2022-12-07T17:45:11Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[50.7097028195858, 3.140814956277609]","[50.640959395095706, 3.067851159721613]",6.831,11.823,False,False,False,55.2,18.4,8807224531.0,8807224531,garmin_ping_250112092032,False,0,0,False,45535233,1,a8219932358,kvntHg_eR`H_ILADD`@p@~@zB~AxCtAvChAlAr@nAzBlE~@vAp@v@jAhAjA|@h@XlAd@vDhAfAd@x@h@hB~AtCvC~AzA|DfE`CvCnCrDxFdIpApBzAzBjDxElCzDxAnBbClD`ItKr@bArBdDjFpH~KdP~BbDfArAt@nAbCjDpBlCfF|HvAnBtDpERd@z@bAnBpCz@dAfBfClJdMfIlKpA~AlArA`BtAnBrAfC~A|BlAjCfArBp@~Bj@~GlAjFbA~ARVHZ@pBt@VXbA~BfAtCVh@`AdCxAnE~AtDhB`FRlAd@jA|@bBfEtG~AtCvB|CnB`DtBvCzApCh@v@bFbJl@x@Z\fEnHnCbEjCtDnEbH~DvGnAzBnArAHFfHdIf@d@hBnBRXp@l@~BhCdCbDjArApApA`BvAbAhALJTLbAhAtBrCjA~@^d@lDtDpBjB,2,3.0
